name	coefficient
(Intercept)	79.439255080389
chr12_1940556	0.006144654982645667
chr12_6882083	-0.02370256604245444
chr12_6882092	-0.01772518671534248
chr12_6882214	-0.006258951588215837
chr12_11653465	0.03543589526821455
chr12_11653486	0.018324355610679632
chr12_11653490	3.9238451719837486e-4
chr12_11709051	-0.007207203454787716
chr12_11709115	-1.6274853122941917e-5
chr12_11709199	-0.00816892947730444
chr12_11709205	-0.0090775389547352
chr12_15039105	-0.0030276009044547985
chr12_30849114	-0.014162565970073999
chr12_30849132	-0.00993880132098283
chr12_54448298	3.3997801734374954e-4
chr12_75603497	0.032585218565508334
chr12_75603504	0.003919981410464533
chr12_81101789	1.902576381426553e-4
chr12_113841574	-0.0025266358114497756
chr12_113841617	-0.012476556945767358
chr12_114845799	0.01498235159639971
chr12_114846321	0.0030158270672604555
chr12_125002515	-0.005707920238245839
chr12_133286908	0.010821033400095407
chr11_10323902	-0.01564114825052303
chr11_10323909	-0.01839927406508668
chr11_10323911	-0.011917356646803264
chr11_10323915	-0.005761200803635964
chr11_10323917	-0.03171265902391688
chr11_14666464	0.004427387445022626
chr11_32455260	0.003013514948071869
chr11_32455290	0.008049064095553015
chr11_57103631	-0.004969313414316515
chr11_66083590	4.278127454417238e-4
chr11_71955366	0.02064228445666976
chr11_75140682	0.021708027836927733
chr11_111636472	0.012197291012947592
chr11_117186978	1.7028527829464683e-5
chr11_124735019	0.004018402408158118
chr11_126226096	-0.01959124965695759
chr11_133797814	-0.0031756241062269644
chr11_133797906	-0.014746152646058976
chr16_2076280	-0.001927490879542849
chr16_2478800	0.003251983117678612
chr16_8954079	0.002934991253399013
chr16_30075102	-0.011342048648091147
chr16_58035447	0.0015804400843005492
chr16_68482928	0.008461724516092032
chr16_68770945	8.25519443169116e-4
chr16_75150456	-0.006896344113459195
chr16_81272282	-0.001351614806163066
chr16_85429035	-0.03275656688317538
chr16_85429067	-5.041884147609919e-4
chr1_9188694	-0.008385599395839254
chr1_9600268	0.014211941752930252
chr1_11865291	-0.008527718899064911
chr1_19584246	0.00988353306952972
chr1_26855761	-0.016952952571912597
chr1_26855765	-0.009948834460921483
chr1_36565850	-0.0031781049249446696
chr1_36565918	-0.019774061646578866
chr1_36565988	-0.0037100932709943635
chr1_38513542	0.003886940812079188
chr1_40149643	0.002244285522572867
chr1_47655639	-0.035651406603508136
chr1_55013997	-1.343144175145591e-4
chr1_60539675	0.003495162799025949
chr1_68512860	0.022821604548866017
chr1_68512865	0.009069893674380372
chr1_68512899	0.0012340890908825257
chr1_68512981	0.006121703673585445
chr1_68513004	0.00977696421096127
chr1_68513063	0.0014847185483359276
chr1_68962555	0.005848929938219603
chr1_110186418	-0.020091787807507554
chr1_110186432	-0.002394721479968081
chr1_110186434	-0.009257992569859418
chr1_112531838	0.0158239673752492
chr1_117665026	0.00969302529391832
chr1_117665040	0.004667067926978157
chr1_117665069	9.353181333832662e-4
chr1_156675388	0.0037889876957719207
chr1_169555944	-0.029274733457241554
chr1_169555971	-0.02651955001794139
chr1_169556012	-0.021582296868812408
chr1_169556022	-0.027175777043132614
chr1_169556026	-0.024146140734187506
chr1_179712054	0.0044551531583991244
chr1_202129624	-0.010637876216442107
chr1_207996889	-0.015487554703464718
chr1_207996936	-0.036077733793231606
chr1_207996982	-0.0305660092807932
chr1_207997005	-0.006437980246015622
chr1_207997017	-0.022443990009128424
chr1_207997020	-0.019756248156981456
chr1_207997026	-0.043841223571576556
chr1_207997047	-0.023915324605008816
chr1_207997050	-0.006895133350456829
chr1_207997060	-0.03381334522358074
chr1_207997068	-0.009406311022668009
chr1_207997108	-0.00741899994479923
chr1_236557683	-0.004816330274037269
chr10_35894430	-5.659004252416475e-4
chr10_45455685	-0.0010167738068045228
chr10_49673448	-0.0025790833608237366
chr10_49673526	-0.03473010994507173
chr10_49673534	-0.03639317150260044
chr10_49673573	-0.007839636942477551
