name	coefficient
(Intercept)	42.74622229640423
chr18_64531400	0.00567715352146234
chr18_66061583	-0.00537972243192546
chr18_69666769	0.00163338166626447
chr10_33624648	0.00309620962223129
chr10_42582223	0.01033484941497968
chr10_80347708	-0.04752353584995329
chr10_81433654	-2.85179752349781e-4
chr10_81433721	-0.00679536640065502
chr10_81433727	-0.01953672661325329
chr10_81433738	-0.00884333405113528
chr10_81433772	-0.00327033410481161
chr10_118049338	-0.00244769663167814
chr10_121607080	-0.00165695869570644
chr7_126963472	0.00156676456712554
chr7_133124852	0.00299865593069567
chr7_133124876	0.00936330628737566
chr12_56519941	0.01642086570920676
chr12_56519952	0.01255808412972694
chr12_76405281	0.01090832007771333
chr12_79797326	-0.00110942966842195
chr12_84941826	-0.01071229830154802
chr12_84941895	-0.00775745908049563
chr12_86983526	0.00570994665988912
chr12_86983587	0.02590025831831492
chr12_104999353	-0.01679361020837235
chr12_104999475	-1.3371143581795617e-4
chr12_117875704	0.00838318500196091
chr11_8523187	-0.0035025993247644
chr11_46309498	-0.01350545619943366
chr11_46309501	-0.01028264162747222
chr11_46309521	-0.01066447347013834
chr11_59283020	-0.02209017946832568
chr11_59283029	-0.01306064080353945
chr11_59283039	-0.0118327161904356
chr11_75415064	-0.01237335512114922
chr11_78159964	-0.01156505724219754
chr11_78159986	-0.03723238245840946
chr11_78160058	-0.00567880207440893
chr11_95300120	-0.00659830703505508
chr11_117233120	-4.4525849691961865e-4
chr11_117233137	-0.00498205856902521
chr8_70087100	0.0035137885843195
chr8_70833622	-0.00473003091424296
chr8_70833667	-7.610463211850687e-4
chr8_99416265	0.011647487292636
chr8_105270891	0.01667376490727035
chr8_105270965	0.00194776435772491
chr8_105271015	0.00381901917764064
chr8_111890891	0.0028525811204931
chr8_117281135	-0.00659761056545379
chr8_117281139	-0.02386573229714937
chr8_117281169	-0.00355697127397871
chr5_21373515	-3.143675260639752e-4
chr5_24592094	-7.600630377312253e-4
chr5_129268621	0.00298211963759124
chr15_84756583	0.00433764129440932
chr15_84756608	0.02761826690350917
chr15_84756644	0.00125126608708925
chr15_96658192	0.0047405540532722
chr15_98780492	0.01330415839300969
chr15_98780639	0.00160127900394719
chr15_99334870	-9.096354332284836e-4
chr3_53452389	-0.0011317832803544
chr3_108099991	-0.00954349440116336
chr3_142169505	0.04122217622444293
chr3_142169526	0.03197849005860433
chr4_43382586	0.00720370474270959
chr4_45531329	-0.01766173140858643
chr4_89294317	0.0024126001186095
chr4_89294353	0.00838778924986809
chr4_124882524	0.02502937073571714
chr4_128743385	-0.00137090567764192
chr4_129440708	-0.00931405864634179
chr4_138564494	-0.0045791958394438
chr4_141325797	-0.01377999026107871
chr4_154705345	-0.00445444260320764
chr1_71603645	-0.00113523487430926
chr1_84695360	0.01179610757735319
chr1_132331669	-0.02111220566301975
chr1_132331689	-0.03038597655813228
chr1_132331717	-3.9722488253513455e-4
chr1_132331750	-0.01673787748424623
chr1_181143983	-0.02181003682587798
chr1_181821471	-0.00377062440992329
chr17_28622722	0.00266802470738654
chr17_35068715	-0.0142736826970675
chr17_56935828	0.00634187310670465
chr17_56935839	0.02796113014954417
chr17_56935850	0.00128700182876944
chr17_84114603	-0.0176782174548567
chr9_18292393	-0.01779782707882307
chr9_21161579	9.70528640718472e-4
chr9_49341169	0.02249459545778303
chr9_121938413	-0.00511878994798228
chr13_40723198	0.00183617372139071
chr6_6881718	0.00335162801318778
chr6_30958436	0.02010522159588491
chr6_31126541	-2.813532323376412e-4
chr6_31126609	-0.03047782372751135
chr6_31126621	-0.02119342776678696
chr6_31126682	-0.01657309859381614
chr6_31126700	-0.01865672832717262
chr6_31126727	-0.02999035569109159
chr6_31126796	-0.00101411969791824
chr6_31218893	-0.01969493363685019
chr6_31218900	-0.01880714561942184
chr6_83404569	0.00993394164697004
chr6_125360476	0.0033365237748167
chr6_129451736	-0.00196308136768906
chr16_21204797	0.00379326441306704
chr16_21204800	0.00205711081635055
chr19_37018568	6.915966945633082e-5
chr14_21990852	0.00208052981732387
chr14_21990987	0.00656106396566966
chr14_26670321	-0.0011477518527351
chr14_31669287	-0.00218036142815203
chr14_51989347	0.01676288307634021
chr14_60691600	-3.839686528787741e-4
chr14_70599405	-0.04356788885822924
chr2_29206237	0.01056232716882557
chr2_29803634	-0.00157122702704612
chr2_73281238	0.00109068208087276
chr2_74657635	0.07371023423186653
chr2_74657664	0.00348585498481031
chr2_109676227	0.0083049125510229
chr2_109676409	0.01013848818447579
chr2_109676458	0.0190248175305692
chr2_109676467	0.01994509021955447
chr2_109676469	0.0080187305495364
chr2_147365701	0.02613688066846431
chr2_148043961	0.01452407407132666
chr2_148043969	9.30098932559278e-4
chr2_152414137	0.04414508820607475
chr2_156730972	-0.00727237232439654
chr2_156731047	-0.02313009877070888
chr2_156731072	-0.00505021307737683
chr2_164167995	0.03178493483297916
chr2_164168067	0.00413815528894899
chr2_165543796	-0.0036953543293682
chr2_165821705	-0.00378235662897785
chr2_173565721	-0.00893813330624808
chr19_16436719	0.00217413509161297
a	1.4311567849607008
c	-7.026501320342536
