name	coefficient
(Intercept)	9.506514723768824
chr18_3336813	0.11928577548140301
chr18_11048481	0.007035620322728405
chr18_64531500	0.002728815136163865
chr18_64531515	0.004578757847412185
chr10_4621241	0.0023718963401763962
chr10_40302818	4.1962372971520806e-4
chr10_42582237	0.0029183016465866357
chr10_81433654	-0.00658535744460077
chr10_81433677	-9.596751443631287e-4
chr10_118049265	-8.896894913463252e-4
chr10_118049306	-0.0011190374072479524
chr10_118049420	-0.002868777926827597
chr10_121150434	-0.005087148760939792
chr7_34647273	-0.003470263962133887
chr7_49160049	2.0150436766857392e-4
chr7_58836972	0.004975625337268064
chr7_58836996	0.005621303736329934
chr7_58837214	3.523875216665125e-4
chr7_80876274	0.015199576644679937
chr7_80876305	0.0055647256725765565
chr7_101504615	5.077534844940051e-4
chr7_126963520	0.005307660504501072
chr7_126963581	8.248881945990361e-4
chr7_133124725	0.004823536901444705
chr7_133124731	0.001062368476122842
chr7_133124797	7.380628001044015e-4
chr7_133124854	8.018350003570504e-4
chr12_76405248	0.0021643747994435974
chr12_85816306	-0.0024332120631536795
chr12_103214559	-9.010865365916812e-4
chr12_104999475	8.236921057647587e-4
chr12_117875621	-0.0023003402888249606
chr11_8523230	0.006984203621656096
chr11_22003790	0.004973514149186859
chr11_49978547	-0.0032446477745945858
chr11_59283020	-0.0057957538464118215
chr11_59283029	-0.004457531156262619
chr11_59283039	-0.011610359620046437
chr11_59283094	-0.01410829921672812
chr11_59283123	-0.0022541392736489998
chr11_75415043	0.009282892097239566
chr11_116515715	-0.0026820637120898564
chr8_92437150	5.323451675984751e-4
chr8_99416095	2.89142196910776e-4
chr8_99416187	0.013544784308567964
chr8_99416189	0.005101637764725195
chr8_99416191	0.01301747169155153
chr8_99416256	0.012014307370183155
chr8_99416279	0.01406590386398706
chr8_99416304	0.0039494237328836085
chr8_99416343	0.011593934682906846
chr8_99416398	0.009031887554635493
chr8_99416403	0.0054668461862460395
chr8_105270891	0.0045365184728262615
chr8_105270965	0.002820804428037266
chr8_105270995	0.003864851833645577
chr8_105271000	0.008720737850188549
chr8_105271025	0.0033646819250259126
chr8_105271093	0.0018717502752633505
chr8_120378626	-0.007651710929834853
chr5_21373551	-0.006690923498629836
chr5_21373562	-7.669052471135787e-4
chr5_77264827	-0.002546079149603503
chr5_111229108	-0.0013473471622346724
chr5_111229201	-9.945672061297997e-4
chr5_111418777	0.0011476106572212237
chr5_111418795	5.916502755100941e-4
chr5_111418872	0.002320630238829713
chr5_140612555	-0.0028664895671651263
chr15_60823709	0.024130274241235494
chr15_62038129	0.0038065347865852647
chr15_75709156	0.005496658741965746
chr15_78326354	0.0027181842591046004
chr15_84756689	0.0010044183829121824
chr15_84756704	0.0035554583744462176
chr15_84756755	2.9728970219144345e-4
chr15_84756784	0.0018950368977624882
chr15_85673573	-0.011370116984556125
chr15_85673650	-0.01025229583610234
chr15_85673690	-0.0054215207392663564
chr15_98780628	0.0029237686199303733
chr3_142169515	0.0031091162241348464
chr4_13958106	-0.0055441190948752475
