name	coefficient
(Intercept)	39.22935494458979
chr18_11048481	0.00517729466151449
chr18_36196489	0.00576627061683658
chr18_37475462	0.00425108380024949
chr18_37726150	0.01096405439502811
chr18_69666738	2.2708850242226624e-4
chr18_69666931	0.00298083819216136
chr18_82743356	0.00977580100466555
chr10_19970268	-0.00749337320411146
chr10_61828198	-0.00227286473095361
chr10_61828348	-0.02257837083604916
chr10_61828439	0.00200181635450656
chr10_78487669	0.00737382797409107
chr10_80534921	-0.01013921526565393
chr10_84883160	-7.09488045826428e-4
chr10_115250493	-0.01997510317027936
chr10_121498258	0.02208811389131317
chr10_121498381	0.00364024487682507
chr10_121607080	-0.00958915974079364
chr7_58836893	0.00915537617827309
chr7_80876298	0.00581516233091186
chr7_80876305	6.162932831488332e-4
chr7_110094450	-0.00620347997345186
chr7_110094576	-2.595874503868954e-4
chr7_126963465	0.00640908846775889
chr7_126963518	0.00414854143695881
chr7_132853008	-0.00143921385753739
chr7_132853094	-0.00659806398297712
chr12_5050043	-0.01599225246556291
chr12_65225797	-0.00111826447373968
chr12_76405211	-0.00582685255295031
chr12_83520279	-0.00958331308943375
chr12_86983620	-4.2399369386052823e-4
chr12_103214559	-0.00961018909583736
chr12_111789400	0.02786220343510621
chr12_111789447	0.00513085146180585
chr11_4160455	-0.25561414186111425
chr11_8523187	-0.00504986720802562
chr11_8523230	-0.00739249104934492
chr11_8523294	-0.00817368828394857
chr11_8523361	-5.722354033935381e-4
chr11_36023943	-0.00874631433598354
chr11_46309457	-4.618491914966628e-4
chr11_55031217	-0.04334919560213166
chr11_57832637	-7.691739297682306e-4
chr11_58937282	0.00313633285991815
chr11_59283039	-0.01040103496064029
chr11_69120489	0.00103394489109778
chr11_69903134	-0.00546743321227045
chr11_72913210	2.502850238245597e-4
chr11_75414936	-0.00748836438099473
chr11_75414976	-0.00347040638603082
chr11_75415054	-0.00798347984548164
chr11_78159942	-0.00464469701729146
chr11_94214040	-0.00573146743534693
chr11_94214068	-5.181183818571291e-4
chr11_94214228	-3.778164542222138e-5
chr11_94214246	-0.00742005525332231
chr11_94214287	-4.765962103199614e-4
chr11_95299906	-0.00863219240291134
chr11_95299953	-0.00549256276667362
chr11_102606051	0.00878999129238631
chr11_102606070	0.00770139799582618
chr11_116110467	0.01061065564775549
chr11_118474914	-0.00620192852404523
chr11_118475048	-0.00541031897519594
chr11_119514870	-0.00774598875752883
chr11_119514877	-0.00258240661034922
chr8_70833622	-0.00333934744261368
chr8_84872757	0.025989596113753458
chr8_92437141	3.339413507651976e-4
chr8_92437330	0.0012512115977749
chr8_99416179	0.00468931972463137
chr8_99416189	0.01224575412859784
chr8_99416262	0.00216401127551342
chr8_99416304	0.00309428152973662
chr8_99416403	0.00800081023066032
chr8_105270884	9.857843891994385e-4
chr8_105271039	0.00198269080235784
chr8_117281139	-0.01950453216803334
chr8_117281169	-0.01019864336555207
chr5_106711849	0.00757119323664143
chr5_110363859	-0.00240172019703141
chr5_112428490	-0.00426782266612897
chr5_129590828	-0.02116058236017643
chr5_139931993	-4.49390426013812e-4
chr15_78326333	0.02317980623685666
chr15_78923044	0.00939984955348823
chr15_84756496	0.00812059128152188
chr15_84756583	0.03273893636932113
chr15_84772639	-0.00434845592929395
chr15_99471618	-0.01714336055723395
chr15_99471705	-0.01391717849430988
chr15_99471720	-0.00352537176415864
chr15_99471735	-0.00383839588045415
chr3_33217778	0.00128742754762411
chr3_53452402	-9.183281240846236e-4
chr3_86547275	5.6271977273337054e-5
chr3_86547300	3.852563253221419e-4
chr3_121507845	-0.00514009391244936
chr3_121507851	-0.0100178270162507
chr3_121507865	-0.00182325715684536
chr3_142169505	0.00265376260063097
chr3_142169544	0.00934265164387843
chr3_142169546	0.0320083055757739
chr3_142169565	0.00126458913640108
chr3_142169574	0.01897800488706522
chr4_42952743	-0.00245664608104731
chr4_55071528	-0.01249623641437479
chr4_89294353	0.00187220929629046
chr4_89688159	0.00129804490323789
chr4_89688201	0.00670568469688239
chr4_103841267	-0.00542611031379515
chr4_103841365	-0.00101257405222899
chr4_107435635	0.00794280792640292
chr4_118554863	-0.01328509292498721
chr4_120731361	-0.00224178390728653
chr4_121040172	-0.01035226444018575
chr4_124882524	0.00184629969573323
chr4_128743400	-3.4200441084153264e-4
chr4_129118546	-0.00252764356000415
chr4_138564539	-0.00606953943787304
chr4_153851461	8.101219782228916e-4
chr1_13126655	4.1829003115741945e-4
chr1_25829582	0.01132022997879488
chr1_43554574	0.00279357425421586
chr1_64690396	9.905378335490404e-4
chr1_84695279	0.02200562419807251
chr1_84695360	0.00401982643807782
chr1_95666229	0.01800747047768055
chr1_106758726	-0.02948422413963285
