name	coefficient
(Intercept)	-143.22426571670806
`305`	0.19209127929066674
`322`	1.0970025366954261
`612`	0.02248161030612665
`655`	-0.2780499617873866
`670`	-0.16704295663124225
`748`	-0.258265627389378
`756`	-0.12140767267167785
`1017`	-0.03574166224535062
`1046`	-0.10881441741500732
`1074`	-0.20498542934806582
`1160`	0.026028077827056514
`1241`	-0.14508551084903454
`1326`	-0.048588225544536914
`1331`	-0.04606317131276526
`1334`	0.013552946314494333
`1391`	0.04126725932273412
`1395`	0.1244300058439945
`1506`	0.20829419372255434
`1541`	-0.007029116043078809
`1612`	0.04949207489235959
`1747`	-0.046874250970029986
`1769`	0.03489954524182473
`1771`	-0.1582117784036631
`1793`	-0.17527368420759368
`1841`	-0.1967116707450768
`1916`	-0.1740412882840028
`1932`	-0.06865785175510337
`1940`	-0.06204807768912124
`2087`	-0.11642156930711042
`2146`	-0.14682634604042247
`2157`	-0.04112066106737066
`2178`	0.09513930976893821
`2194`	0.2066549346679624
`2199`	0.06694649510974748
`2647`	-0.03648505077574368
`2653`	-0.12369060310824811
`2659`	-0.11835524154757597
`2680`	-0.08058444199963116
`2697`	0.08558145200734997
`2705`	-0.09252505734738435
`2712`	-0.012565680993979625
`2732`	-0.1545490746129967
`2755`	0.3838069499901751
`2763`	-0.2699258015779174
`2769`	0.4131822118474669
`2786`	0.43192112444118574
`2792`	0.19314184168437976
`2808`	0.03455572397494152
`2819`	0.10791434173889031
`2839`	0.13336136228306145
`2915`	0.19255712934077726
`2923`	-0.03453154387551155
`3193`	-0.15645667654910478
`3241`	0.21059423432015506
`3258`	0.19084987968150677
`3363`	-0.5533242491457974
`3387`	-0.4169401362254601
`3413`	-0.11312756833611948
`3472`	-0.014665502247570994
`3474`	-0.060272730844656806
`3903`	0.10702490161136145
`3933`	-0.11246890946589008
`3936`	-0.005804868977005566
`3942`	-0.047178354184130605
`3948`	0.10060013596103916
`3958`	0.05476228447764924
`3985`	0.028574492762314045
`4188`	-0.07953907874861454
`4224`	-0.10348838667295074
`4258`	-0.19604782997690726
`4283`	-0.12266580550800085
`4576`	-0.08424522295874619
`4636`	-0.2543640697137714
`4819`	0.018747338273865554
`4834`	0.054617589549129965
`4839`	0.08225840622423883
`4877`	-0.05234379407893347
`4887`	0.02398830820958323
`4917`	-0.23822109465210833
`4938`	-0.1645054504170758
`4958`	-0.3003641422963185
`4987`	-0.5290191405284058
`5011`	-0.11222328594995107
`5025`	-0.5145645739119046
`5051`	-0.04082288867604231
`5184`	-0.03813110527596763
`5203`	0.008673705663815161
`5207`	-0.04578115769278684
`5211`	-0.058540551208888666
`5234`	0.03842737081975953
`5258`	-0.005524201824547024
`5300`	0.0694498114587488
`5385`	0.09443459867830628
`5387`	0.019051419641382825
`5449`	0.17517409029773537
`5456`	-0.23446479604998954
`5492`	0.09463439511741352
`5502`	0.06467811790712426
`5561`	-0.1421133988961441
`5599`	0.6892913307446874
`5606`	-0.04573285944298356
`5611`	0.2380782906837953
`5617`	-0.008403724358138184
